# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.24232	0.00239707	0.00239601	0.00239601	0.133825	9.30686e-05	459.377	1.90666	15.3797	15.3797	15.3797	
1.03799	0.00239707	0.00239601	0.00239601	0.133825	8.1981e-05	567.288	2.28199	12.469	12.469	12.469	
1.22643	0.00239707	0.00239601	0.00239601	0.133825	0.000260916	164.805	1.93136	9.92415	9.92415	9.92415	
1.00226	0.00239707	0.00239601	0.00239601	0.133825	0.000121249	390.275	2.36335	11.2174	11.2174	11.2174	
1.19149	0.00239707	0.00239601	0.00239601	0.133825	0.000247707	175.88	1.98799	9.12352	9.12352	9.12352	
1.14897	0.00239707	0.00239601	0.00239601	0.133825	0.000104341	424.594	2.06158	14.0083	14.0083	14.0083	
1.17544	0.00239707	0.00239601	0.00239601	0.133825	0.000171742	255.256	2.01514	7.56456	7.56456	7.56456	
1.00047	0.00239707	0.00239601	0.00239601	0.133825	0.000101401	467.081	2.36758	10.3222	10.3222	10.3222	
1.17413	0.00239707	0.00239601	0.00239601	0.133825	9.69909e-05	452.217	2.0174	14.2996	14.2996	14.2996	
1.15104	0.00239707	0.00239601	0.00239601	0.133825	6.46651e-05	684.536	2.05787	16.0159	16.0159	16.0159	
1.21297	0.00239707	0.00239601	0.00239601	0.133825	8.97084e-05	481.726	1.9528	15.5829	15.5829	15.5829	
1.13214	0.00239707	0.00239601	0.00239601	0.133825	0.000128454	347.277	2.09222	8.64251	8.64251	8.64251	
1.21877	0.00239707	0.00239601	0.00239601	0.133825	0.000100561	428.813	1.94351	10.0468	10.0468	10.0468	
1.14383	0.00239707	0.00239601	0.00239601	0.133825	8.88136e-05	499.871	2.07084	10.1668	10.1668	10.1668	
1.09339	0.00239707	0.00239601	0.00239601	0.133825	0.000140383	323.049	2.16637	9.49703	9.49703	9.49703	
1.04446	0.00239707	0.00239601	0.00239601	0.133825	0.000117123	395.867	2.26785	8.27139	8.27139	8.27139	
1.22851	0.00239707	0.00239601	0.00239601	0.133825	0.00011502	373.568	1.9281	18.9187	18.9187	18.9187	
1.04519	0.00239707	0.00239601	0.00239601	0.133825	0.000159764	290.113	2.26627	14.8203	14.8203	14.8203	
1.13967	0.00239707	0.00239601	0.00239601	0.133825	7.43471e-05	598.153	2.0784	13.8178	13.8178	13.8178	
1.18254	0.00239707	0.00239601	0.00239601	0.133825	0.000107491	406.708	2.00306	10.395	10.395	10.395	
1.02924	0.00239707	0.00239601	0.00239601	0.133825	0.000219075	213.172	2.30138	8.62605	8.62605	8.62605	
1.09504	0.00239707	0.00239601	0.00239601	0.133825	0.000162552	278.79	2.1631	8.50582	8.50582	8.50582	
